No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,is_rain
244,2013,3,11,3,104.0,121.0,68.0,66.0,1200.0,97.0,2.4,1019.0,-9.9,0.0,0.4,False
245,2013,3,11,4,104.0,118.0,63.0,70.0,1300.0,97.0,0.2,1018.9,-9.0,0.0,1.6,False
246,2013,3,11,5,108.0,110.0,52.0,65.0,1300.0,97.0,1.5,1018.9,-8.9,0.0,0.1,False
247,2013,3,11,6,100.0,105.0,37.0,64.0,1300.0,97.0,-0.2,1019.1,-8.2,0.0,0.8,False
248,2013,3,11,7,88.0,95.0,35.0,72.0,1300.0,97.0,2.1,1019.2,-7.8,0.0,0.8,False
249,2013,3,11,8,103.0,116.0,49.0,73.0,1500.0,97.0,5.0,1019.1,-8.2,0.0,0.8,False
250,2013,3,11,9,113.0,138.0,85.0,78.0,1700.0,97.0,6.0,1018.6,-8.7,0.0,2.3,False
251,2013,3,11,10,121.0,149.0,115.0,78.0,1600.0,97.0,7.5,1017.8,-8.6,0.0,2.2,False
252,2013,3,11,11,142.0,148.0,128.0,81.0,1700.0,97.0,9.1,1016.5,-9.4,0.0,2.0,False
253,2013,3,11,12,148.0,173.0,133.0,85.0,1700.0,97.0,10.5,1015.2,-9.3,0.0,1.9,False
254,2013,3,11,13,136.0,157.0,122.0,74.0,1399.0,97.0,11.6,1013.8,-7.8,0.0,3.1,False
255,2013,3,11,14,122.0,136.0,103.0,54.0,1100.0,97.0,11.8,1012.8,-7.6,0.0,3.7,False
256,2013,3,11,15,110.0,120.0,100.0,57.0,1100.0,93.0,11.6,1012.1,-7.8,0.0,3.4,False
257,2013,3,11,16,116.0,143.0,122.0,66.0,1500.0,92.0,11.0,1011.3,-6.4,0.0,2.7,False
258,2013,3,11,17,141.0,202.0,154.0,76.0,2000.0,92.0,10.6,1011.6,-4.6,0.0,2.2,False
259,2013,3,11,18,142.0,203.0,83.0,68.0,1399.0,77.0,10.4,1011.9,-4.1,0.0,1.3,False
260,2013,3,11,19,152.0,188.0,68.0,75.0,1600.0,61.0,10.4,1012.2,-3.3,0.0,0.8,False
261,2013,3,11,20,166.0,202.0,77.0,101.0,1899.0,61.0,10.2,1012.4,-5.0,0.0,1.1,False
262,2013,3,11,21,183.0,210.0,81.0,105.0,2000.0,61.0,9.6,1011.8,-5.1,0.0,0.8,False
263,2013,3,11,22,140.0,142.0,66.0,91.0,1500.0,61.0,9.2,1011.5,-5.5,0.0,1.5,False
264,2013,3,11,23,106.0,121.0,54.0,73.0,1200.0,61.0,8.5,1010.4,-5.4,0.0,0.9,False
265,2013,3,12,0,103.0,137.0,53.0,70.0,1300.0,61.0,7.8,1009.7,-5.3,0.0,1.3,False
266,2013,3,12,1,120.0,160.0,53.0,81.0,1800.0,61.0,7.6,1008.8,-4.8,0.0,1.1,False
267,2013,3,12,2,132.0,152.0,54.0,78.0,2100.0,61.0,6.7,1007.9,-3.8,0.0,0.8,False
268,2013,3,12,3,108.0,130.0,65.0,73.0,1800.0,61.0,7.2,1008.0,-2.8,0.0,1.5,False
269,2013,3,12,4,122.0,143.0,56.0,71.0,1800.0,61.0,5.6,1008.6,-0.1,0.5,0.2,True
270,2013,3,12,5,129.0,182.0,31.0,66.0,2299.0,61.0,4.5,1008.3,0.8,0.3,1.7,True
271,2013,3,12,6,140.0,142.0,16.0,76.0,2600.0,61.0,3.8,1008.5,2.0,1.0,0.0,True
272,2013,3,12,7,113.0,119.0,11.0,63.0,2200.0,61.0,3.0,1008.8,1.5,2.6,0.9,True
273,2013,3,12,8,122.0,119.0,9.0,61.0,1899.0,61.0,3.4,1008.8,2.2,0.3,1.7,True
274,2013,3,12,9,97.0,99.0,9.0,65.0,2100.0,61.0,3.5,1008.6,2.3,0.1,1.3,True
275,2013,3,12,10,135.0,100.0,12.0,74.0,2299.0,61.0,3.7,1008.9,2.5,0.2,0.9,True
276,2013,3,12,11,136.0,111.0,10.0,65.0,2200.0,61.0,4.0,1008.7,2.7,0.1,1.6,True
277,2013,3,12,12,122.0,122.0,12.0,72.0,2399.0,61.0,4.6,1008.2,2.8,0.1,1.3,True
278,2013,3,12,13,150.0,123.0,16.0,74.0,2100.0,61.0,4.9,1008.8,3.2,0.0,1.5,False
279,2013,3,12,14,146.0,104.0,21.0,74.0,1899.0,56.0,5.2,1009.1,3.4,0.0,2.1,False
280,2013,3,12,15,128.0,95.0,23.0,67.0,1800.0,46.0,5.6,1009.3,3.8,0.0,1.5,False
281,2013,3,12,16,134.0,102.0,26.0,71.0,1899.0,43.0,6.5,1009.7,3.8,0.1,0.0,True
282,2013,3,12,17,118.0,120.0,26.0,71.0,1899.0,43.0,6.4,1011.3,3.5,0.0,0.8,False
283,2013,3,12,18,139.0,120.0,36.0,76.0,1700.0,31.0,5.3,1012.7,3.5,0.0,1.4,False
284,2013,3,12,19,114.0,118.0,32.0,81.0,1899.0,13.0,4.6,1014.3,3.4,0.0,0.6,False
285,2013,3,12,20,141.0,118.0,31.0,79.0,2100.0,13.0,4.6,1016.3,3.4,0.0,0.8,False
286,2013,3,12,21,131.0,95.0,17.0,69.0,2100.0,13.0,4.6,1017.6,3.6,0.0,1.9,False
287,2013,3,12,22,142.0,88.0,8.0,46.0,2299.0,13.0,4.1,1018.7,1.6,0.0,0.9,False
288,2013,3,12,23,125.0,87.0,7.0,40.0,2200.0,13.0,5.3,1019.5,-6.3,0.0,2.5,False
289,2013,3,13,0,39.0,39.0,26.0,31.0,700.0,42.0,4.5,1020.3,-9.0,0.0,3.5,False
290,2013,3,13,1,10.0,10.0,14.0,21.0,600.0,60.0,3.4,1020.8,-9.3,0.0,1.6,False
291,2013,3,13,2,3.0,6.0,7.0,16.0,400.0,67.0,2.3,1021.2,-9.9,0.0,1.5,False
292,2013,3,13,3,7.0,6.0,7.0,14.0,400.0,70.0,1.5,1021.8,-11.3,0.0,1.1,False
293,2013,3,13,4,10.0,10.0,8.0,15.0,500.0,70.0,0.7,1022.6,-10.2,0.0,1.2,False
294,2013,3,13,5,3.0,6.0,10.0,20.0,600.0,70.0,0.3,1023.3,-10.5,0.0,1.5,False
295,2013,3,13,6,8.0,12.0,16.0,35.0,600.0,70.0,0.1,1024.4,-10.7,0.0,0.9,False
297,2013,3,13,8,12.0,17.0,22.0,54.0,800.0,70.0,3.0,1027.1,-12.1,0.0,4.0,False
298,2013,3,13,9,12.0,17.0,18.0,42.0,700.0,70.0,4.0,1027.5,-13.4,0.0,3.4,False
299,2013,3,13,10,3.0,24.0,12.0,35.0,600.0,70.0,4.7,1027.4,-13.7,0.0,2.3,False
300,2013,3,13,11,3.0,6.0,8.0,26.0,500.0,70.0,5.7,1026.7,-11.9,0.0,2.9,False
301,2013,3,13,12,19.0,22.0,7.0,23.0,500.0,73.0,6.1,1026.0,-15.9,0.0,1.5,False
302,2013,3,13,13,6.0,7.0,6.0,21.0,500.0,77.0,7.1,1024.9,-15.0,0.0,1.4,False
303,2013,3,13,14,3.0,9.0,7.0,21.0,500.0,80.0,8.3,1024.3,-16.1,0.0,0.9,False
304,2013,3,13,15,3.0,11.0,7.0,21.0,400.0,83.0,8.2,1023.9,-14.8,0.0,2.8,False
305,2013,3,13,16,18.0,6.0,7.0,25.0,500.0,83.0,8.0,1024.0,-14.3,0.0,1.8,False
306,2013,3,13,17,20.0,45.0,9.0,32.0,500.0,83.0,7.0,1024.5,-14.5,0.0,1.7,False
307,2013,3,13,18,14.0,23.0,12.0,40.0,600.0,83.0,6.0,1025.3,-13.1,0.0,1.5,False
308,2013,3,13,19,33.0,44.0,14.0,43.0,600.0,83.0,5.6,1025.8,-12.0,0.0,2.0,False
309,2013,3,13,20,35.0,44.0,14.0,42.0,700.0,83.0,5.0,1026.3,-11.6,0.0,1.4,False
310,2013,3,13,21,45.0,45.0,16.0,50.0,800.0,83.0,4.8,1026.6,-11.8,0.0,1.8,False
311,2013,3,13,22,40.0,46.0,17.0,57.0,800.0,83.0,3.8,1026.6,-6.8,0.0,3.0,False
312,2013,3,13,23,51.0,77.0,23.0,49.0,1000.0,83.0,2.4,1026.9,-4.8,0.0,2.9,False
313,2013,3,14,0,68.0,95.0,16.0,48.0,1399.0,83.0,1.6,1026.8,-5.6,0.0,3.3,False
317,2013,3,14,4,58.0,74.0,19.0,51.0,1399.0,83.0,-1.2,1026.1,-4.7,0.0,1.4,False
318,2013,3,14,5,61.0,67.0,25.0,59.0,1399.0,83.0,-1.1,1026.4,-4.8,0.0,1.3,False
319,2013,3,14,6,62.0,72.0,27.0,62.0,1500.0,83.0,-1.0,1026.4,-4.2,0.0,0.9,False
321,2013,3,14,8,75.0,78.0,22.0,55.0,1500.0,83.0,1.5,1026.8,-4.8,0.0,1.2,False
322,2013,3,14,9,81.0,88.0,39.0,61.0,1600.0,83.0,2.9,1026.3,-5.0,0.0,1.0,False
323,2013,3,14,10,91.0,116.0,48.0,64.0,1700.0,83.0,4.4,1025.1,-4.9,0.0,1.2,False
324,2013,3,14,11,110.0,118.0,44.0,70.0,1800.0,83.0,5.5,1024.2,-4.7,0.0,1.8,False
325,2013,3,14,12,95.0,111.0,53.0,68.0,1500.0,83.0,8.1,1023.1,-5.7,0.0,2.7,False
326,2013,3,14,13,89.0,105.0,102.0,53.0,1000.0,83.0,8.9,1021.8,-6.1,0.0,3.1,False
327,2013,3,14,14,86.0,100.0,118.0,44.0,900.0,83.0,9.8,1021.0,-6.1,0.0,4.3,False
328,2013,3,14,15,77.0,96.0,116.0,44.0,900.0,80.0,9.2,1020.4,-6.7,0.0,3.2,False
329,2013,3,14,16,97.0,103.0,118.0,48.0,1000.0,75.0,8.7,1020.1,-6.3,0.0,2.1,False
330,2013,3,14,17,86.0,102.0,111.0,52.0,1100.0,69.0,7.7,1020.2,-5.4,0.0,2.9,False
331,2013,3,14,18,92.0,103.0,91.0,60.0,1100.0,69.0,6.9,1020.4,-4.8,0.0,1.1,False
332,2013,3,14,19,109.0,111.0,75.0,73.0,1200.0,69.0,6.8,1020.6,-4.3,0.0,1.2,False
333,2013,3,14,20,93.0,115.0,74.0,87.0,1399.0,69.0,5.1,1020.6,-3.7,0.0,1.3,False
334,2013,3,14,21,102.0,120.0,56.0,95.0,1500.0,69.0,5.0,1020.5,-3.3,0.0,1.6,False
335,2013,3,14,22,112.0,138.0,41.0,94.0,1700.0,69.0,3.8,1020.3,-3.3,0.0,1.1,False
336,2013,3,14,23,126.0,147.0,37.0,88.0,1700.0,69.0,2.2,1019.8,-3.3,0.0,1.2,False
337,2013,3,15,0,134.0,156.0,25.0,82.0,1800.0,69.0,1.3,1019.7,-3.2,0.0,0.5,False
338,2013,3,15,1,134.0,144.0,14.0,69.0,1800.0,69.0,0.5,1019.2,-2.4,0.0,0.7,False
339,2013,3,15,2,160.0,169.0,12.0,74.0,2200.0,69.0,0.7,1018.6,-3.0,0.0,1.0,False
340,2013,3,15,3,175.0,187.0,22.0,81.0,2899.0,69.0,0.7,1018.3,-3.0,0.0,1.0,False
341,2013,3,15,4,159.0,178.0,31.0,82.0,2899.0,69.0,-0.4,1018.2,-3.1,0.0,0.0,False
342,2013,3,15,5,183.0,194.0,42.0,86.0,2799.0,69.0,-1.0,1018.2,-2.7,0.0,0.8,False
343,2013,3,15,6,159.0,168.0,27.0,76.0,2700.0,69.0,-1.2,1017.9,-2.6,0.0,0.0,False
344,2013,3,15,7,152.0,162.0,20.0,72.0,2600.0,69.0,1.8,1018.4,-1.8,0.0,0.7,False
345,2013,3,15,8,166.0,173.0,40.0,72.0,2500.0,69.0,3.7,1018.5,-2.3,0.0,1.1,False
346,2013,3,15,9,172.0,187.0,100.0,84.0,2299.0,69.0,5.0,1017.6,-2.4,0.0,1.1,False
347,2013,3,15,10,172.0,187.0,100.0,85.0,2200.0,9.0,7.1,1016.8,-2.6,0.0,1.0,False
348,2013,3,15,11,153.0,182.0,101.0,83.0,1899.0,15.0,8.7,1016.1,-2.3,0.0,1.5,False
349,2013,3,15,12,208.0,213.0,102.0,102.0,2299.0,18.0,9.9,1015.0,-2.8,0.0,0.5,False
350,2013,3,15,13,3.0,241.0,99.0,142.0,2899.0,69.0,11.1,1013.8,-2.4,0.0,1.8,False
351,2013,3,15,14,197.0,288.0,98.0,150.0,2700.0,69.0,11.8,1013.2,-0.7,0.0,2.1,False
352,2013,3,15,15,274.0,282.0,97.0,102.0,1899.0,62.0,12.0,1012.9,-0.5,0.0,1.7,False
353,2013,3,15,16,249.0,253.0,92.0,82.0,1700.0,63.0,12.0,1012.8,-0.2,0.0,2.1,False
354,2013,3,15,17,233.0,245.0,82.0,69.0,1600.0,73.0,11.0,1013.3,0.4,0.0,1.7,False
355,2013,3,15,18,236.0,267.0,75.0,75.0,1600.0,73.0,10.4,1013.9,0.4,0.0,1.0,False
356,2013,3,15,19,246.0,267.0,59.0,81.0,1700.0,73.0,8.1,1014.6,0.8,0.0,0.5,False
357,2013,3,15,20,249.0,258.0,39.0,91.0,1800.0,73.0,6.9,1015.4,1.2,0.0,0.0,False
358,2013,3,15,21,245.0,250.0,37.0,104.0,2200.0,73.0,6.4,1016.4,1.3,0.0,0.4,False
359,2013,3,15,22,260.0,238.0,25.0,92.0,2299.0,73.0,7.4,1017.1,1.0,0.0,0.0,False
360,2013,3,15,23,234.0,244.0,22.0,93.0,2700.0,73.0,6.9,1017.4,1.2,0.0,1.3,False
361,2013,3,16,0,294.0,296.0,41.0,114.0,3500.0,73.0,5.9,1017.6,1.0,0.0,0.9,False
362,2013,3,16,1,339.0,377.0,76.0,136.0,3600.0,73.0,7.0,1018.0,0.0,0.0,1.7,False
363,2013,3,16,2,320.0,332.0,71.0,114.0,3000.0,73.0,6.4,1018.3,-0.8,0.0,2.0,False
364,2013,3,16,3,285.0,288.0,73.0,105.0,2500.0,73.0,6.2,1018.6,-0.5,0.0,2.6,False
365,2013,3,16,4,282.0,284.0,71.0,101.0,2299.0,73.0,6.0,1019.4,-0.7,0.0,2.4,False
366,2013,3,16,5,313.0,274.0,60.0,91.0,2200.0,73.0,5.1,1020.3,-0.9,0.0,0.9,False
367,2013,3,16,6,305.0,264.0,54.0,85.0,2200.0,73.0,5.3,1021.2,-0.8,0.0,1.7,False
368,2013,3,16,7,305.0,257.0,46.0,86.0,2299.0,73.0,6.1,1022.1,-0.2,0.0,0.4,False
369,2013,3,16,8,311.0,268.0,57.0,90.0,2500.0,73.0,8.5,1022.3,-0.5,0.0,1.1,False
370,2013,3,16,9,280.0,297.0,70.0,95.0,2600.0,73.0,11.1,1022.3,-1.0,0.0,1.0,False
371,2013,3,16,10,275.0,277.0,85.0,99.0,2399.0,73.0,13.1,1021.7,-1.7,0.0,1.7,False
372,2013,3,16,11,250.0,214.0,90.0,79.0,2200.0,73.0,14.0,1021.3,-1.6,0.0,1.2,False
373,2013,3,16,12,187.0,200.0,93.0,69.0,2299.0,77.0,14.0,1020.3,-2.5,0.0,2.3,False
374,2013,3,16,13,218.0,184.0,90.0,60.0,2200.0,102.0,14.2,1019.2,-1.5,0.0,2.4,False
375,2013,3,16,14,208.0,168.0,79.0,54.0,2100.0,107.0,14.1,1018.3,-1.2,0.0,2.5,False
376,2013,3,16,15,175.0,180.0,82.0,61.0,2399.0,107.0,13.9,1017.6,-0.6,0.0,2.7,False
377,2013,3,16,16,220.0,185.0,83.0,69.0,2899.0,107.0,13.3,1016.8,-0.4,0.0,2.5,False
378,2013,3,16,17,166.0,167.0,79.0,68.0,2799.0,107.0,12.4,1016.7,2.0,0.0,2.4,False
379,2013,3,16,18,204.0,165.0,71.0,72.0,2600.0,107.0,11.0,1016.6,1.8,0.0,2.1,False
380,2013,3,16,19,167.0,202.0,57.0,73.0,2399.0,107.0,10.0,1016.8,2.1,0.0,2.1,False
381,2013,3,16,20,210.0,223.0,58.0,71.0,2299.0,107.0,9.2,1016.6,1.4,0.0,1.9,False
382,2013,3,16,21,241.0,194.0,58.0,72.0,2100.0,107.0,8.4,1015.9,0.4,0.0,1.7,False
383,2013,3,16,22,206.0,194.0,62.0,66.0,1899.0,107.0,8.1,1015.0,-0.2,0.0,0.8,False
384,2013,3,16,23,186.0,145.0,56.0,68.0,1600.0,107.0,7.9,1014.4,0.1,0.0,1.6,False
385,2013,3,17,0,146.0,161.0,52.0,77.0,1600.0,107.0,7.6,1014.0,0.3,0.0,0.7,False
386,2013,3,17,1,165.0,171.0,59.0,86.0,2100.0,107.0,6.6,1013.1,0.7,0.0,0.7,False
387,2013,3,17,2,214.0,171.0,36.0,87.0,2299.0,107.0,5.7,1012.0,0.8,0.0,1.1,False
388,2013,3,17,3,214.0,171.0,28.0,86.0,2700.0,107.0,6.6,1010.7,0.7,0.0,0.4,False
389,2013,3,17,4,214.0,165.0,32.0,85.0,2299.0,107.0,6.4,1009.9,0.5,0.0,0.4,False
390,2013,3,17,5,223.0,146.0,47.0,88.0,2299.0,107.0,6.0,1009.3,0.9,0.0,1.0,False
391,2013,3,17,6,212.0,167.0,30.0,74.0,2200.0,107.0,5.3,1008.0,0.8,0.0,1.2,False
392,2013,3,17,7,201.0,129.0,26.0,75.0,2100.0,107.0,5.8,1007.6,1.3,0.0,1.0,False
393,2013,3,17,8,199.0,159.0,24.0,66.0,2100.0,107.0,7.8,1007.3,1.4,0.0,0.8,False
394,2013,3,17,9,174.0,192.0,72.0,85.0,2600.0,107.0,9.0,1006.3,1.6,0.0,1.6,False
395,2013,3,17,10,215.0,271.0,86.0,97.0,2700.0,107.0,10.3,1005.2,1.9,0.0,1.5,False
396,2013,3,17,11,249.0,292.0,97.0,106.0,2600.0,107.0,11.9,1003.3,2.1,0.0,1.0,False
397,2013,3,17,12,279.0,313.0,110.0,106.0,2600.0,107.0,13.7,1001.9,2.3,0.0,1.9,False
398,2013,3,17,13,310.0,342.0,125.0,99.0,2700.0,107.0,14.9,1000.4,2.7,0.0,1.1,False
399,2013,3,17,14,407.0,340.0,118.0,92.0,2700.0,107.0,15.9,999.2,3.0,0.0,2.4,False
400,2013,3,17,15,363.0,380.0,102.0,81.0,2500.0,107.0,15.1,998.4,3.2,0.0,1.7,False
401,2013,3,17,16,358.0,363.0,90.0,79.0,2399.0,107.0,15.8,997.8,3.2,0.0,0.6,False
402,2013,3,17,17,357.0,360.0,76.0,80.0,2399.0,107.0,14.1,997.9,3.8,0.0,1.2,False
403,2013,3,17,18,368.0,372.0,57.0,81.0,2500.0,107.0,12.4,997.8,3.9,0.0,1.3,False
404,2013,3,17,19,417.0,357.0,43.0,143.0,2899.0,33.0,10.1,998.0,4.2,0.0,0.8,False
405,2013,3,17,20,424.0,362.0,28.0,153.0,3299.0,107.0,11.2,998.2,4.2,0.0,1.3,False
406,2013,3,17,21,426.0,353.0,22.0,155.0,3500.0,107.0,10.4,998.3,4.3,0.0,1.5,False
407,2013,3,17,22,394.0,406.0,41.0,163.0,4599.0,107.0,8.7,997.7,4.1,0.0,0.8,False
408,2013,3,17,23,419.0,458.0,30.0,161.0,4799.0,107.0,7.9,997.8,4.5,0.0,1.0,False
409,2013,3,18,0,498.0,458.0,29.0,141.0,4299.0,107.0,8.4,997.9,3.8,0.0,1.1,False
410,2013,3,18,1,480.0,440.0,50.0,135.0,4099.0,107.0,11.3,998.0,-5.7,0.0,2.4,False
411,2013,3,18,2,370.0,415.0,50.0,110.0,3100.0,107.0,11.7,997.9,-8.8,0.0,2.7,False
413,2013,3,18,4,22.0,110.0,8.0,30.0,500.0,107.0,10.3,998.7,-10.5,0.0,4.3,False
414,2013,3,18,5,19.0,124.0,4.0,22.0,400.0,107.0,9.1,1000.8,-8.5,0.0,5.8,False
415,2013,3,18,6,17.0,134.0,6.0,19.0,400.0,107.0,7.8,1002.0,-11.0,0.0,8.3,False
416,2013,3,18,7,13.0,92.0,9.0,28.0,500.0,107.0,7.2,1003.8,-14.9,0.0,4.3,False
417,2013,3,18,8,3.0,6.0,3.0,26.0,400.0,107.0,6.8,1004.9,-16.6,0.0,2.6,False
418,2013,3,18,9,9.0,6.0,3.0,28.0,400.0,107.0,8.3,1005.9,-19.5,0.0,6.9,False
419,2013,3,18,10,15.0,6.0,3.0,26.0,400.0,107.0,9.0,1006.3,-20.0,0.0,3.2,False
420,2013,3,18,11,3.0,6.0,3.0,23.0,400.0,107.0,9.9,1006.1,-18.3,0.0,4.9,False
421,2013,3,18,12,3.0,6.0,3.0,24.0,400.0,107.0,10.8,1005.3,-18.6,0.0,3.5,False
422,2013,3,18,13,3.0,6.0,4.0,21.0,400.0,107.0,11.3,1004.0,-17.2,0.0,4.3,False
423,2013,3,18,14,7.0,6.0,5.0,23.0,400.0,107.0,11.2,1002.8,-17.2,0.0,2.7,False
424,2013,3,18,15,17.0,6.0,5.0,26.0,400.0,107.0,11.2,1002.3,-17.2,0.0,1.6,False
425,2013,3,18,16,17.0,6.0,5.0,26.0,300.0,93.0,10.2,1002.0,-17.1,0.0,3.2,False
426,2013,3,18,17,12.0,6.0,4.0,28.0,400.0,88.0,9.2,1002.6,-5.1,0.0,5.0,False
427,2013,3,18,18,38.0,154.0,12.0,33.0,600.0,80.0,6.3,1003.6,-4.2,0.0,6.0,False
428,2013,3,18,19,71.0,151.0,31.0,48.0,1100.0,50.0,4.7,1005.4,-4.9,0.0,4.9,False
429,2013,3,18,20,41.0,53.0,19.0,30.0,700.0,60.0,3.5,1006.0,-4.9,0.0,2.5,False
430,2013,3,18,21,19.0,31.0,15.0,28.0,600.0,58.0,2.9,1006.5,-5.8,0.0,2.6,False
431,2013,3,18,22,16.0,23.0,13.0,31.0,800.0,50.0,2.0,1006.4,-5.6,0.0,2.8,False
432,2013,3,18,23,16.0,23.0,13.0,31.0,900.0,48.0,1.8,1007.5,-5.6,0.0,3.2,False
433,2013,3,19,0,14.0,16.0,13.0,30.0,900.0,44.0,1.5,1007.8,-5.4,0.0,2.8,False
434,2013,3,19,1,31.0,12.0,16.0,33.0,800.0,34.0,1.1,1008.1,-5.4,0.0,2.2,False
435,2013,3,19,2,12.0,17.0,16.0,40.0,700.0,33.0,0.9,1007.8,-5.8,0.0,2.0,False
436,2013,3,19,3,22.0,11.0,14.0,39.0,700.0,28.0,0.6,1007.9,-5.9,0.0,1.7,False
437,2013,3,19,4,9.0,24.0,11.0,41.0,500.0,31.0,0.5,1007.5,-5.9,0.0,1.6,False
438,2013,3,19,5,10.0,11.0,9.0,37.0,500.0,39.0,0.5,1007.7,-5.1,0.0,1.4,False
439,2013,3,19,6,23.0,6.0,9.0,32.0,600.0,31.0,0.4,1008.3,-4.8,0.0,1.1,False
440,2013,3,19,7,6.0,8.0,9.0,38.0,700.0,25.0,1.6,1008.9,-4.7,0.0,1.7,False
441,2013,3,19,8,33.0,41.0,16.0,52.0,800.0,18.0,2.5,1009.3,-3.8,0.0,2.1,False
442,2013,3,19,9,38.0,51.0,23.0,53.0,900.0,18.0,2.7,1009.8,-3.9,0.0,1.8,False
443,2013,3,19,10,52.0,62.0,19.0,55.0,1000.0,19.0,3.1,1009.9,-3.5,0.0,0.9,False
444,2013,3,19,11,53.0,59.0,14.0,50.0,1000.0,23.0,4.2,1009.5,-2.9,0.0,2.9,False
445,2013,3,19,12,43.0,50.0,14.0,41.0,900.0,30.0,4.7,1009.0,-2.6,0.0,2.7,False
446,2013,3,19,13,46.0,59.0,15.0,44.0,900.0,32.0,5.0,1009.0,-1.7,0.0,1.7,False
447,2013,3,19,14,55.0,69.0,12.0,49.0,1000.0,29.0,5.3,1009.2,-1.4,0.0,3.1,False
448,2013,3,19,15,70.0,69.0,13.0,44.0,900.0,37.0,4.7,1009.8,-0.7,0.0,2.9,False
449,2013,3,19,16,50.0,57.0,13.0,50.0,900.0,33.0,4.2,1010.8,1.1,0.0,1.9,False
450,2013,3,19,17,53.0,55.0,8.0,52.0,900.0,26.0,2.9,1011.9,1.7,0.7,2.6,True
451,2013,3,19,18,47.0,48.0,4.0,54.0,1000.0,21.0,2.2,1013.4,1.3,0.5,1.4,True
452,2013,3,19,19,56.0,21.0,3.0,51.0,1100.0,21.0,2.1,1014.9,1.4,0.5,3.1,True
453,2013,3,19,20,72.0,42.0,3.0,52.0,1500.0,18.0,1.4,1016.3,0.8,0.7,2.0,True
454,2013,3,19,21,78.0,44.0,3.0,44.0,1300.0,29.0,0.9,1017.1,0.0,0.6,2.4,True
455,2013,3,19,22,86.0,61.0,3.0,45.0,1100.0,25.0,0.1,1017.9,-0.8,0.4,2.2,True
456,2013,3,19,23,86.0,62.0,3.0,45.0,800.0,23.0,-0.5,1018.6,-1.2,0.8,1.6,True
457,2013,3,20,0,51.0,37.0,3.0,41.0,900.0,20.0,-0.8,1019.7,-1.5,1.3,1.2,True
458,2013,3,20,1,50.0,12.0,3.0,35.0,900.0,23.0,-1.0,1020.3,-1.6,1.6,1.1,True
459,2013,3,20,2,44.0,24.0,3.0,29.0,900.0,27.0,-1.2,1020.5,-1.8,0.7,0.9,True
460,2013,3,20,3,49.0,18.0,3.0,31.0,1000.0,23.0,-2.2,1021.2,-2.8,0.7,1.4,True
461,2013,3,20,4,50.0,26.0,3.0,31.0,1000.0,18.0,-2.2,1021.1,-2.6,1.0,1.2,True
462,2013,3,20,5,50.0,30.0,3.0,34.0,1100.0,21.0,-4.0,1021.6,-4.5,0.8,0.0,True
463,2013,3,20,6,33.0,9.0,3.0,34.0,1000.0,20.0,-5.1,1021.7,-5.6,0.0,0.5,False
464,2013,3,20,7,30.0,6.0,3.0,35.0,1200.0,7.0,-0.6,1021.9,-1.0,0.0,0.7,False
465,2013,3,20,8,32.0,50.0,3.0,45.0,1300.0,8.0,1.5,1022.7,-1.4,0.0,1.5,False
466,2013,3,20,9,59.0,99.0,8.0,45.0,1600.0,20.0,1.9,1022.7,-2.8,0.0,2.7,False
467,2013,3,20,10,77.0,36.0,12.0,36.0,1500.0,34.0,3.3,1022.2,-8.1,0.0,2.8,False
468,2013,3,20,11,73.0,90.0,17.0,35.0,1399.0,47.0,3.0,1021.6,-3.8,0.0,2.5,False
469,2013,3,20,12,78.0,62.0,18.0,30.0,1200.0,56.0,3.8,1020.7,-7.1,0.0,0.4,False
470,2013,3,20,13,63.0,7.0,23.0,23.0,900.0,74.0,4.7,1019.5,-6.5,0.0,2.1,False
471,2013,3,20,14,44.0,30.0,19.0,22.0,700.0,84.0,5.7,1018.5,-6.9,0.0,1.8,False
472,2013,3,20,15,47.0,23.0,15.0,20.0,600.0,87.0,5.4,1017.7,-5.6,0.0,3.1,False
473,2013,3,20,16,34.0,36.0,17.0,21.0,700.0,86.0,5.6,1017.2,-6.3,0.0,4.4,False
474,2013,3,20,17,59.0,30.0,20.0,25.0,700.0,85.0,4.9,1016.8,-4.7,0.0,2.9,False
475,2013,3,20,18,47.0,57.0,15.0,32.0,700.0,69.0,4.0,1016.5,-4.5,0.0,3.4,False
476,2013,3,20,19,78.0,58.0,11.0,34.0,800.0,61.0,3.7,1016.5,-4.0,0.0,4.3,False
477,2013,3,20,20,86.0,66.0,10.0,41.0,900.0,50.0,3.6,1016.2,-3.9,0.0,1.8,False
478,2013,3,20,21,72.0,78.0,11.0,60.0,1100.0,28.0,2.9,1016.0,-4.1,0.0,1.7,False
479,2013,3,20,22,86.0,86.0,12.0,70.0,1200.0,18.0,2.7,1015.2,-4.1,0.0,1.5,False
480,2013,3,20,23,88.0,95.0,12.0,74.0,1300.0,12.0,2.7,1014.2,-4.1,0.0,1.4,False
481,2013,3,21,0,107.0,96.0,20.0,47.0,1000.0,36.0,2.4,1013.8,-4.1,0.0,2.2,False
482,2013,3,21,1,99.0,86.0,23.0,35.0,900.0,43.0,2.0,1013.1,-4.3,0.0,2.3,False
483,2013,3,21,2,89.0,80.0,16.0,38.0,800.0,31.0,1.6,1012.1,-4.5,0.0,1.7,False
